"","Administrative","Administrative_Duration","Informational","Informational_Duration","ProductRelated_Duration","BounceRates","PageValues","SpecialDay","Browser","TrafficType","Month_Dec","Month_Feb","Month_Jul","Month_June","Month_Mar","Month_May","Month_Nov","Month_Oct","Month_Sep","OperatingSystems_Other","Region_1","Region_3","VisitorType_Other","Weekend_True","Revenue_True"
"6043",4,106.5,0,0,806.25,0.0125,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"0"
"1063",0,0,0,0,27,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"0"
"5195",1,15.2,2,62.6,4941.698611,0.017647059,0,0,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"0"
"879",0,0,0,0,449.3333333,0.006153846,0,0,5,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
"3496",4,173.25,0,0,2041.083333,0.04,0,0,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"0"
"3511",0,0,0,0,177.6666667,0,0,0,1,4,0,0,0,0,0,1,0,0,0,1,1,0,1,0,"0"
"56",0,0,0,0,76,0,0,0.6,2,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,"0"
"8875",3,138.5,6,292,807.0833333,0.002083333,0,0,2,8,1,0,0,0,0,0,0,0,0,1,1,0,0,1,"0"
"1497",0,0,0,0,748.5666667,0.016,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
"8406",4,47.83333333,0,0,2499.990079,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"0"
"9245",5,121.425,1,8,792.75,0.005,38.41401623,0,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"1741",0,0,0,0,748.4,0.014285714,43.19228571,0,2,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0"
"830",3,43.5,0,0,2264.333333,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"0"
"5778",5,69.03333333,0,0,658.8466667,0,42.9845308,0,6,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"0"
"1674",2,102,0,0,177.5,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"0"
"5157",7,76.15,0,0,1553.696667,0.008571429,0.68291229,0,2,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0"
"5337",0,0,0,0,345.12,0.044444444,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"5819",0,0,0,0,883.9333333,0,0,0,1,4,0,0,0,0,0,0,1,0,0,1,1,0,1,1,"0"
"7948",0,0,0,0,612.5,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"420",3,117,0,0,543.8,0.00952381,0,0,1,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,"0"
"2587",0,0,0,0,76,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"8710",0,0,0,0,938.5833333,0.007692308,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"4153",2,59,0,0,82,0.04,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,"0"
"3607",0,0,0,0,3733.228571,0.018666667,0,0.8,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"8156",0,0,0,0,118.3333333,0.033333333,0,0,2,3,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"0"
"709",3,33,2,84.5,46.5,0,0,0,2,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"0"
"2378",1,4,0,0,3000.250794,0.004918033,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"6826",0,0,0,0,876.25,0,0,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"1142",0,0,1,0,2743.216667,0.020689655,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"8759",0,0,0,0,1952.75,0.033333333,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"8203",1,15,1,4,711.3630952,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,"0"
"5594",2,56.4,0,0,3166.333333,0,4.859624751,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"424",0,0,0,0,299.5,0.036363636,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"0"
"4387",5,151.3333333,0,0,283.3333333,0.033333333,13.91046998,0,2,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1"
"7855",1,11,3,47.75,1925.979167,0.023076923,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"4198",0,0,0,0,902.77,0.022222222,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"0"
"6650",0,0,0,0,135.225,0,0,0,2,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
"6235",5,191.25,0,0,1109.25,0.013793103,9.022741507,0,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"4592",0,0,0,0,164,0.036363636,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"3953",0,0,2,33,1277.833333,0.008695652,0,0,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"0"
"3747",1,56,0,0,831.3888889,0.033333333,0,0,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"0"
"708",0,0,0,0,253.5,0,63.588,0,1,2,0,0,0,0,1,0,0,0,0,1,1,0,1,1,"1"
"9201",2,25.65,0,0,343.625,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"0"
"8395",3,21.5,2,70.875,1338.225,0.007070707,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"8397",0,0,0,0,3559.375,0.008571429,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"7078",0,0,0,0,2259.047619,0.008163265,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"4284",1,12,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"1"
"6683",1,26.5,1,58.5,760.7632353,0.006153846,33.11000268,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"1"
"1312",0,0,0,0,206.5,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
"4936",2,165.2,0,0,983.425,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"0"
"3379",4,134.5,2,330,169.5,0.016666667,0,0.8,2,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"0"
"4986",5,174.3,0,0,794.7131148,0.032954545,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,"0"
"5768",1,4,1,0,360.65,0,1.453922921,0,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1"
"3818",1,7,0,0,421.5,0,0,0.6,2,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"0"
"426",4,34,0,0,627.3083333,0,0,0,2,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"0"
"7615",4,19.66666667,3,254.9166667,4254.666667,0.008445946,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"6957",2,7,0,0,454.9166667,0.009090909,0,0,2,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"1708",0,0,0,0,452.797619,0,16.82505,0,1,4,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"1"
"6797",3,19,1,106,475.6666667,0,0,0,10,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"0"
"3563",0,0,0,0,2759.633333,0.027083333,0,0,2,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"0"
"1522",0,0,0,0,254,0.02,14.0292,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"1"
"756",0,0,0,0,370.3809524,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"0"
"6215",0,0,0,0,960.125,0.006060606,0,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"0"
"8097",6,81.83333333,0,0,166.5,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"0"
"5092",3,106.6,0,0,203.98,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"0"
"5061",2,36.2,0,0,1805.083333,0,3.586636448,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,"1"
"4324",5,35.7,5,95.65,2383.139223,0.019666667,0,0,2,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"0"
"5638",2,17,0,0,35.2,0.025,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"7743",0,0,0,0,729,0,0,0,2,8,0,0,0,0,0,0,1,0,0,1,1,0,1,1,"0"
"1673",3,62,0,0,392.9285714,0.0125,0,0,2,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,"0"
"6140",4,141.5,0,0,59.5,0,0,0,1,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"0"
"8245",7,167.375,6,135,4263.977734,0.005373737,112.6661365,0,2,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"1"
"5635",1,15.2,2,55.4,3019.805397,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"5774",4,41.2,1,0,142.4,0.022222222,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"0"
"2463",6,111,0,0,522,0,36.65444444,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
"1468",0,0,0,0,232.6666667,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"414",0,0,0,0,439.8333333,0.005555556,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,"0"
"8854",7,127.6666667,0,0,107,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,"0"
"2685",7,160.2307692,0,0,4313.139103,0.001736111,11.37678683,0,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"0"
"6010",6,171.1190476,0,0,472.752381,0.028571429,0,0,2,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
"7379",0,0,0,0,1244.35,0.039473684,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"0"
"5303",0,0,0,0,2593.808333,0.036507937,0,0,2,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"0"
"7574",6,166.375,1,0,1858.833333,0.001515152,50.17693633,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"0"
"6522",6,94.1,0,0,4212.141886,0.008333333,6.664927724,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"1"
"8475",0,0,0,0,1202.75,0,0,0,13,20,1,0,0,0,0,0,0,0,0,1,0,0,1,1,"0"
"2129",5,103,0,0,399,0.021052632,0,0,5,19,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"787",0,0,0,0,480.9666667,0.004848485,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"5864",0,0,0,0,228.9,0.014814815,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"0"
"3124",0,0,0,0,337.1666667,0,0,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"0"
"6589",4,15,1,4,950.625,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"0"
"3114",0,0,0,0,222,0,53.47457143,0,1,2,0,0,0,0,0,1,0,0,0,1,1,0,1,1,"1"
"6755",2,121,0,0,1830.583333,0.015555556,111.5113802,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"0"
"4569",0,0,0,0,21.2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0"
"189",0,0,0,0,8,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"0"
"7152",0,0,3,191.3333333,1315.455182,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,"1"
"4878",1,50.4,0,0,1463.48,0.004081633,24.68624612,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0"
"4189",1,23.2,0,0,964.4666667,0,51.03362522,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"1"
"152",2,49,1,127,188,0.033333333,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"0"
"4590",8,167.45,1,168.2,755.8769841,0.026315789,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"0"
"8444",2,63.79166667,1,74,385.2916667,0.017042607,12.00869742,0,2,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"0"
"2279",0,0,0,0,710.5,0.032,0,0.8,2,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"5666",4,68.4,0,0,337.5333333,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0"
"2415",2,22,0,0,512.05,0.04375,0,0.6,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"0"
"5043",2,20.2,0,0,357.4,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,"0"
"7055",0,0,0,0,445,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"0"
"2133",0,0,0,0,88,0,0,0.8,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0"
"1074",0,0,0,0,854.3333333,0,0,0,1,10,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"0"
"3927",2,25,0,0,1445.6,0.005714286,0,1,3,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"0"
"7813",0,0,0,0,737.1666667,0.038461538,0,0,2,13,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"0"
"2682",10,76.16666667,0,0,404,0,0,0,2,11,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"0"
"8975",3,15,0,0,1138.25,0.030769231,0,0,1,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"0"
"6621",0,0,0,0,4509,0.011764706,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"7420",2,64.5,0,0,1151.136905,0,15.27655756,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"1"
"3667",9,181.375,0,0,4426.650649,0,84.30663844,0,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"1"
"5196",0,0,2,232.7333333,1669.024978,0,0,0,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"0"
"79",2,22,0,0,436.5,0.008,0,0.2,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"0"
"5377",8,101.8511111,4,161.9666667,591.1542063,0,8.052496178,0,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"0"
"1157",5,102.5333333,0,0,2396.690316,0.002699055,15.03328131,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"7997",0,0,0,0,211.4166667,0.033333333,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"0"
"1768",0,0,0,0,950,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"0"
"1039",0,0,2,46,546,0,0,0,6,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
"3187",4,94,0,0,1159.666667,0.005714286,16.12416,0,8,4,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"0"
"5871",0,0,0,0,154.8,0.018181818,20.74935126,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"1"
"1107",4,171,0,0,745.3333333,0.00952381,0,0,2,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
"155",4,57,0,0,591,0.006666667,0,0,2,6,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"0"
"9293",1,11.5,1,94,6212.779517,0.024162985,0,0,2,10,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"0"
"1529",1,0,0,0,19,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"0"
"1027",6,91.88888889,0,0,437.2222222,0.028571429,0,0,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,"0"
"2421",10,118,0,0,2694.833333,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,"0"
"368",0,0,0,0,96.5,0.030769231,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"1688",4,47,0,0,5198.533333,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"3138",0,0,1,3,1005.946429,0.006666667,0,0.8,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"2404",0,0,0,0,1026.75,0,0,0.2,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"3632",1,19,0,0,278.9142857,0.007142857,0,0,8,4,0,0,0,0,0,1,0,0,0,1,1,0,0,1,"0"
"2028",3,90,0,0,126,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"0"
"6786",2,19,0,0,88,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"0"
"3409",1,19,0,0,501.75,0.016666667,55.485,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1"
"2203",4,19.5,0,0,483.3,0.016326531,5.466387755,1,2,6,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"0"
"1422",3,39,0,0,4,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
"7232",0,0,0,0,298,0.04,0,0,2,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
"3783",0,0,0,0,1974.702597,0.001886792,1.324135445,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"8148",1,94,0,0,1210.921324,0.005454545,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"5508",0,0,0,0,1348.45,0.01025641,0,0,2,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,"0"
"1611",0,0,0,0,61,0,0,0,2,15,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"0"
"7880",0,0,1,59.5,2284.488095,0,0,0,3,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"2474",2,13,0,0,296.2333333,0.0125,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"0"
"8658",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"0"
"2495",0,0,0,0,5044.75689,0.002528736,0,0.8,1,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"0"
"4669",0,0,0,0,881.4416667,0.017204301,0,0,2,13,0,0,0,0,0,0,0,1,0,1,0,0,0,1,"0"
"2803",0,0,0,0,19,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"0"
"8409",0,0,0,0,313.25,0.013333333,0,0,2,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"0"
"675",2,14,0,0,754.5,0,0,0,2,8,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"0"
"4091",0,0,0,0,576.8333333,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"0"
"5297",0,0,0,0,649.02,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"0"
"1022",2,52,0,0,427.0833333,0.026388889,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
"2920",1,51,2,176,1420.733333,0,102.3538378,0,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"1"
"4963",2,88.6,0,0,458.61,0.006779661,0,0,2,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"0"
"5668",1,15.2,0,0,515.5333333,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"0"
"8576",1,108,0,0,1209.558333,0.016666667,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"0"
"9247",2,113.75,4,125,933.55,0.008333333,60.97758829,0,2,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,"0"
"8251",5,58.28571429,1,685.25,4041.734915,0.002247191,9.419346491,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"7418",0,0,0,0,277,0,0,0,1,8,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"0"
"2917",0,0,0,0,67,0,0,0.6,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"6996",0,0,0,0,1916.873737,0.017391304,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"2027",1,11,3,27.5,3395.729484,0.007660455,19.13415285,0.8,2,13,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"0"
"8322",0,0,1,16,2863.400427,0.003125,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"3659",0,0,0,0,419.352381,0.007692308,0,0.8,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0"
"8492",4,50,4,486.6666667,555.6666667,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"0"
"4404",3,17.94545455,1,6,268.4525974,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1"
"2851",0,0,1,2.5,592.5666667,0.013333333,0,1,2,3,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"0"
"1750",4,91,1,188,2418.52904,0.004878049,0.58275,0,6,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"6872",2,49.25,2,17,4130.937879,0.011219512,43.99403085,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"0"
"5988",0,0,2,35.2,275.1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"0"
"9188",0,0,0,0,2371.122222,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"8713",4,32.75,0,0,704,0,76.79037287,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"1"
"615",0,0,1,0,645.9166667,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"0"
"465",3,63,0,0,400.3333333,0.030769231,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"0"
"4500",8,112.27,0,0,4304.366905,0.01025641,0,0,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"0"
"4225",2,196.6,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,1,0,0,1,1,"0"
"7171",0,0,0,0,32,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"82",0,0,0,0,1146.333333,0,0,0.8,2,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,"0"
"1466",5,141,0,0,1371.633333,0,44.71103438,0,4,8,0,0,0,0,1,0,0,0,0,0,0,1,1,1,"1"
"161",0,0,0,0,15,0,0,0,4,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"0"
"357",3,97,0,0,482,0.0125,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"7325",0,0,0,0,325.5,0.02,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"0"
"4563",0,0,0,0,587.7333333,0,32.52380772,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"1"
"2568",0,0,0,0,485.2839744,0.004938272,0,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"0"
"2174",3,52.33333333,5,81.5,541.6666667,0.001111111,10.64805714,0,1,4,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"1"
"7256",4,80.5,0,0,472.5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,"0"
"7926",10,143.5833333,1,92,7793.158685,0.001587302,59.42458922,0,2,8,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"1"
"6481",4,121.5,0,0,34,0,0,0,2,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"0"
"583",0,0,0,0,211,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"0"
"1734",6,91.98484848,3,58.95238095,2407.322811,0.003448276,0,0,2,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"0"
"6105",0,0,0,0,82.5,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"0"
"6108",0,0,0,0,372.0833333,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,1,1,"0"
"2764",0,0,0,0,73.66666667,0,0,0.2,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"3288",1,24,0,0,147,0.033333333,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"1510",6,163.6666667,10,403,665.5666667,0.007142857,0,0,2,8,0,0,0,0,1,0,0,0,0,1,0,0,1,0,"0"
"4376",3,33.6,0,0,109.5,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,1,0,1,0,"0"
"4615",1,6,0,0,2767.2,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"0"
"3066",2,139,1,20,960.8333333,0.007843137,0,0,1,4,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"0"
"5515",0,0,0,0,320.25,0,52.17313647,0,2,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"1"
"3790",9,105.4285714,1,13,1356.457359,0.036601307,3.554847806,0,2,13,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"0"
"9255",1,46.5,0,0,2338.95,0.017073171,9.472914356,0,1,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"1"
"6859",4,45.75,0,0,1273.083333,0,6.750968245,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"1"
"185",1,22,0,0,415.25,0.033333333,0,0,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"0"
"2117",3,6,0,0,762.3333333,0.030769231,0,0.2,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"1089",2,34,0,0,1451.227362,0.003030303,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
"2385",1,69,0,0,533.0714286,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"2657",1,32.33333333,1,56,2414.9,0,30.4615873,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1"
"3752",0,0,0,0,180.5,0.04,0,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"6265",3,66.5,3,65.75,3684.321458,0.005194805,12.64606692,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"1"
"5971",0,0,0,0,1231.79046,0.00212766,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"0"
"9107",0,0,0,0,281.9,0.02,0,0,8,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"0"
"5543",2,32.2,0,0,222.5,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"1"
"667",4,81.5,0,0,223.5833333,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"0"
"365",0,0,0,0,212.8,0.019047619,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"0"
"9165",0,0,0,0,332.1666667,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"0"
"896",4,73.5,0,0,663.4666667,0.002564103,0,0,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"0"
"2192",0,0,0,0,136.5,0.016666667,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0"
